mid,event_type,from_team,time
9013,6,radiant,556
9014,3,radiant,25
9014,6,radiant,590
9015,3,radiant,356
9015,6,dire,568
9016,3,dire,18
9017,3,radiant,-18
9017,4,dire,375
9017,0,dire,376
9018,3,radiant,1
9019,3,radiant,101
9019,6,radiant,421
9020,3,dire,83
9021,3,radiant,220
9022,3,dire,4
9023,3,radiant,26
9023,6,dire,564
9024,3,dire,141
9025,3,radiant,125
9026,3,dire,189
9026,6,dire,541
9027,3,dire,41
9028,3,dire,54
9028,5,dire,487
9029,3,radiant,174
9030,3,dire,92
9031,3,dire,98
9032,3,radiant,117
9032,6,radiant,582
9033,3,dire,355
9034,3,dire,159
9035,3,dire,230
9036,3,radiant,335
9037,3,radiant,69
9037,6,radiant,578
9037,6,dire,584
9038,3,radiant,121
9038,6,radiant,477
9038,6,radiant,495
9038,6,radiant,586
9039,3,radiant,0
9040,3,radiant,143
9041,3,radiant,45
9041,6,dire,442
9041,6,dire,574
9042,3,dire,24
9042,6,dire,473
9043,3,radiant,165
9043,6,radiant,283
9043,6,radiant,576
9044,3,dire,90
9045,3,dire,142
9045,6,dire,573
9046,3,dire,112
9047,3,dire,44
9047,6,radiant,465
9048,3,dire,105
9049,3,dire,7
9050,3,dire,86
9051,3,dire,-1
9052,3,dire,71
9053,3,radiant,62
9054,3,dire,-10
9055,3,radiant,134
9055,6,dire,553
9056,3,radiant,230
9057,3,dire,85
9058,3,radiant,5
9058,6,dire,369
9059,3,dire,9
9060,3,radiant,103
9060,5,radiant,583
9061,3,radiant,7
9061,4,radiant,554
9061,1,dire,557
9062,3,dire,190
9062,6,radiant,542
9063,3,dire,159
9063,6,dire,502
9063,6,radiant,591
9064,3,radiant,179
9066,3,radiant,70
9067,3,radiant,61
9068,3,radiant,126
9068,6,radiant,576
9069,3,radiant,11
9069,6,radiant,564
9070,3,radiant,8
9071,3,radiant,134
9071,6,radiant,487
9072,3,dire,123
9072,5,radiant,351
9072,6,dire,470
9072,6,dire,546
9072,5,dire,563
9073,3,radiant,98
9074,3,dire,221
9074,6,radiant,463
9075,3,dire,48
9076,3,dire,61
9077,3,dire,107
9078,3,dire,175
9078,6,radiant,561
9078,6,dire,590
9079,3,radiant,165
9079,6,dire,590
9080,3,dire,156
9081,3,dire,125
9082,3,dire,268
9083,3,radiant,212
9084,3,radiant,128
9084,6,radiant,537
9085,3,dire,7
9085,6,dire,545
9086,3,dire,90
9087,3,dire,143
9087,6,dire,522
9088,3,dire,47
9088,6,radiant,514
9088,6,radiant,577
9089,3,dire,106
9089,6,dire,583
9090,3,radiant,8
9091,3,radiant,8
9091,6,dire,435
9091,6,radiant,484
9091,6,dire,568
9092,3,radiant,8
9093,3,radiant,70
9094,3,radiant,-22
9094,6,radiant,549
9095,3,dire,11
9096,3,radiant,178
9097,3,radiant,139
9097,6,radiant,459
9098,3,radiant,146
9099,3,dire,8
9100,3,dire,102
9102,3,radiant,251
9103,3,radiant,110
9104,3,radiant,102
9105,3,dire,284
9105,6,dire,421
9106,3,dire,235
9107,3,radiant,217
9108,3,dire,2
9108,6,dire,484
9109,3,dire,2
9109,5,dire,189
9109,6,radiant,329
9109,6,radiant,469
9109,6,radiant,578
9110,3,radiant,8
9110,5,dire,445
9111,3,dire,-3
9112,3,radiant,109
9113,3,radiant,11
9113,5,dire,579
9114,3,dire,1
9114,5,dire,479
9115,3,radiant,115
9116,3,radiant,-4
9117,3,dire,7
9118,3,radiant,60
9119,3,radiant,179
9119,6,dire,497
9120,3,dire,85
9120,6,radiant,598
9121,3,dire,333
9122,3,dire,239
9123,3,radiant,272
9123,6,radiant,511
9124,3,radiant,268
9125,3,radiant,-14
9126,3,dire,28
9126,6,radiant,462
9127,3,radiant,3
9128,3,radiant,23
9129,3,dire,59
9130,3,radiant,165
9131,3,dire,139
9132,3,radiant,67
9133,3,radiant,6
9134,3,radiant,130
9135,3,dire,135
9136,3,radiant,19
9136,6,radiant,548
9137,3,dire,52
9138,3,radiant,27
9139,3,dire,47
9140,3,dire,40
9141,3,dire,122
9142,3,dire,152
9143,3,dire,120
9144,3,dire,-14
9145,3,dire,294
9146,3,radiant,6
9146,6,dire,520
9147,3,radiant,142
9148,3,radiant,55
9149,3,dire,315
9150,3,dire,40
9151,5,dire,599
9152,3,dire,8
9152,6,radiant,548
9153,3,dire,-13
9153,6,dire,553
9153,6,radiant,584
9154,3,dire,79
9155,3,radiant,164
9156,3,radiant,102
9157,3,dire,11
9157,6,radiant,479
9157,6,radiant,580
9158,3,dire,105
9159,3,radiant,42
9160,3,dire,82
9161,3,dire,72
9162,3,radiant,10
9163,3,dire,10
9163,6,dire,590
9164,3,radiant,485
9166,3,radiant,175
9166,6,radiant,521
9167,3,radiant,69
9167,6,radiant,462
9168,3,radiant,3
9169,3,radiant,4
9169,6,dire,559
9169,6,radiant,585
9170,3,dire,-4
9171,3,dire,74
9172,3,dire,49
9172,6,dire,480
9173,3,dire,215
9174,3,radiant,127
9175,3,radiant,72
9175,6,dire,581
9176,3,radiant,-13
9176,6,radiant,540
9177,3,radiant,205
9178,3,dire,49
9179,3,dire,193
9180,3,radiant,4
9181,3,radiant,139
9181,6,dire,445
9182,3,dire,167
9182,5,dire,536
9182,4,dire,568
9182,0,dire,569
9183,3,radiant,79
9184,3,radiant,12
9184,6,radiant,587
9185,3,radiant,7
9186,3,radiant,7
9187,3,radiant,97
9187,6,radiant,490
9188,3,radiant,250
9188,5,dire,379
9188,6,radiant,554
9189,3,radiant,143
9189,5,radiant,587
9190,3,radiant,428
9191,3,radiant,483
9192,3,radiant,163
9193,3,radiant,9
9194,3,dire,76
9194,6,radiant,289
9195,3,radiant,-4
9196,3,radiant,-4
9196,6,radiant,491
9196,5,radiant,527
9197,3,radiant,-1
9198,3,radiant,103
9198,6,radiant,594
9199,3,dire,11
9199,6,radiant,570
9200,3,dire,4
9201,3,radiant,5
9202,3,radiant,156
9202,6,radiant,480
9203,3,dire,296
9204,3,dire,53
9205,3,dire,2
9206,3,radiant,166
9207,3,radiant,118
9207,6,radiant,557
9208,3,radiant,36
9209,3,radiant,-5
9209,6,radiant,472
9209,6,radiant,556
9209,6,radiant,595
9210,3,dire,54
9210,6,radiant,600
9211,3,radiant,112
9212,3,radiant,174
9212,6,radiant,422
9213,3,radiant,116
9213,6,dire,377
9214,3,radiant,163
9215,3,dire,243
9216,3,radiant,74
9216,5,dire,481
9217,3,dire,4
9218,3,dire,97
9218,5,radiant,472
9220,3,radiant,116
9221,3,dire,6
9221,6,radiant,433
9222,3,dire,117
9222,6,radiant,472
9223,3,radiant,277
9224,3,dire,91
9224,6,dire,563
9225,3,dire,1
9226,3,radiant,8
9226,6,dire,585
9227,3,radiant,101
9228,3,radiant,206
9229,3,dire,75
9229,6,dire,556
9230,3,radiant,98
9231,3,radiant,13
9232,3,radiant,163
9233,3,radiant,73
9233,6,dire,576
9234,3,dire,116
9235,3,radiant,4
9236,3,dire,-3
9237,3,dire,47
9238,3,dire,122
9239,3,radiant,-3
9239,6,radiant,525
9239,6,dire,543
9240,3,radiant,72
9241,3,radiant,3
9241,5,dire,413
9242,3,radiant,86
9243,3,dire,96
9244,3,dire,144
9245,3,radiant,245
9246,3,dire,182
9247,3,radiant,84
9248,3,radiant,134
9249,3,dire,96
9249,6,radiant,377
9250,3,dire,146
9251,3,radiant,141
9252,3,dire,194
9252,6,dire,535
9252,6,radiant,537
9252,6,dire,600
9253,3,dire,194
9254,3,dire,16
9255,3,dire,61
9257,3,dire,4
9258,3,radiant,171
9259,3,dire,47
9260,3,dire,-20
9261,3,dire,122
9262,3,radiant,121
9263,3,radiant,78
9264,3,radiant,73
9265,3,dire,152
9266,3,radiant,98
9267,3,radiant,139
9268,3,radiant,67
9269,3,dire,39
9270,3,dire,141
9271,3,dire,8
9272,3,dire,72
9273,3,dire,-3
9273,6,dire,558
9274,3,dire,104
9274,5,dire,585
9275,3,dire,9
9275,5,radiant,592
9276,3,radiant,170
9277,3,dire,53
9277,6,radiant,532
9277,5,radiant,544
9278,3,radiant,8
9279,3,dire,131
9279,6,dire,473
9279,5,radiant,496
9280,3,radiant,-21
9280,5,radiant,511
9281,3,dire,0
9282,3,radiant,3
9282,6,radiant,600
9283,3,dire,273
9284,3,dire,180
9284,6,radiant,446
9285,3,dire,23
9286,3,dire,68
9287,3,dire,68
9287,6,dire,529
9288,3,dire,214
9289,3,dire,346
9290,3,radiant,132
9291,3,dire,205
9292,3,radiant,62
9293,3,dire,8
9294,3,dire,236
9295,3,radiant,2
9296,3,dire,170
9297,3,radiant,72
9298,3,dire,2
9299,3,dire,8
9300,3,dire,118
9301,3,radiant,112
9301,6,dire,584
9302,3,radiant,114
9303,3,radiant,38
9304,3,radiant,-3
9305,3,radiant,221
9306,3,radiant,43
9307,3,radiant,47
9308,3,dire,222
9309,3,radiant,52
9310,3,dire,251
9311,3,radiant,94
9311,6,dire,560
9312,3,dire,-1
9312,6,radiant,452
9312,6,dire,517
9313,3,dire,120
9314,3,radiant,7
9314,6,radiant,505
9314,5,dire,582
9315,3,dire,108
9316,3,radiant,-9
9316,6,radiant,562
9317,3,radiant,45
9317,6,radiant,380
9317,6,radiant,545
9317,6,radiant,573
9318,3,dire,-16
9320,3,radiant,26
9321,3,dire,18
9322,3,radiant,94
9322,6,radiant,595
9323,3,dire,5
9323,6,dire,515
9324,3,radiant,4
9325,3,radiant,21
9326,3,radiant,-7
9327,3,radiant,43
9327,6,dire,463
9327,6,radiant,582
9328,3,radiant,68
9328,6,dire,593
9329,3,radiant,141
9329,6,radiant,512
9330,3,radiant,4
9331,3,dire,526
9332,3,radiant,11
9333,3,dire,135
9334,3,dire,56
9334,6,radiant,463
9335,3,dire,68
9336,3,dire,4
9337,3,radiant,135
9337,6,radiant,549
9338,3,dire,84
9339,3,dire,2
9339,6,radiant,559
9340,3,radiant,12
9340,6,dire,440
9341,3,radiant,7
9341,6,dire,505
9342,3,radiant,127
9344,3,radiant,82
9344,6,radiant,450
9345,3,radiant,56
9346,3,dire,81
9347,3,radiant,-3
9348,3,dire,156
9348,6,dire,441
9348,6,dire,487
9348,6,dire,520
9348,6,dire,557
9348,2,dire,568
9348,2,dire,576
9349,3,radiant,50
9349,6,dire,556
9350,3,radiant,21
9351,3,radiant,6
9351,6,radiant,495
9352,3,radiant,144
9353,3,radiant,102
9354,3,radiant,163
9355,3,radiant,77
9355,6,dire,534
9356,3,radiant,-6
9357,3,dire,76
9358,3,dire,-25
9359,3,dire,138
9360,3,radiant,115
9360,6,radiant,543
9361,3,dire,125
9362,6,radiant,520
9362,3,dire,522
9363,3,radiant,-3
9364,3,dire,188
9365,3,dire,207
9366,3,dire,101
9367,3,radiant,79
9368,3,dire,147
9369,3,dire,-28
9370,3,radiant,141
9371,3,dire,152
9371,6,dire,488
9372,3,dire,159
9372,5,radiant,516
9373,3,radiant,6
9374,3,dire,212
9375,3,dire,8
9376,3,dire,2
9376,5,radiant,423
9377,3,dire,44
9378,3,dire,195
9379,3,radiant,0
9379,6,radiant,597
9380,3,radiant,152
9381,6,radiant,445
9382,3,dire,259
9383,3,radiant,33
9383,5,radiant,549
9384,3,radiant,91
9385,3,dire,67
9386,3,radiant,115
9386,5,dire,361
9386,6,dire,563
9387,3,dire,41
9387,5,radiant,491
9388,3,radiant,5
9389,3,radiant,388
9390,3,radiant,8
9390,6,radiant,592
9391,3,radiant,21
9391,5,radiant,556
9392,3,radiant,-1
9393,3,radiant,260
9393,6,dire,594
9394,3,radiant,84
9395,3,radiant,184
9396,3,dire,11
9398,3,dire,126
9398,6,radiant,418
9399,3,radiant,123
9400,3,radiant,-1
9401,3,dire,133
9401,5,radiant,536
9402,3,dire,54
9403,3,dire,76
9403,6,radiant,527
9404,3,dire,110
9404,4,dire,496
9404,0,dire,498
9405,3,dire,61
9405,6,radiant,567
9405,5,radiant,600
9406,3,radiant,222
9407,3,radiant,1
9408,3,radiant,11
9409,6,dire,366
9409,6,dire,539
9410,3,radiant,90
9410,6,radiant,408
9411,3,radiant,56
9412,3,dire,8
9412,6,dire,552
9413,3,radiant,14
9413,6,radiant,585
9414,3,radiant,150
9414,6,radiant,477
9415,3,dire,150
9416,3,dire,148
9417,3,radiant,230
9418,3,dire,36
9419,3,dire,6
9420,3,radiant,2
9420,6,radiant,495
9421,3,dire,159
9422,3,dire,66
9423,3,radiant,152
9423,5,dire,558
9424,3,radiant,9
9425,3,dire,102
9425,6,dire,468
9425,6,radiant,559
9426,3,dire,105
9427,3,radiant,7
9428,3,radiant,99
9428,6,radiant,373
9428,6,radiant,482
9428,5,radiant,535
9429,3,radiant,-12
9429,6,radiant,376
9430,3,dire,370
9431,3,dire,100
9432,3,dire,126
9433,3,dire,-2
9433,6,radiant,453
9433,6,radiant,545
9434,3,radiant,211
9435,3,dire,8
9436,3,radiant,91
9437,3,dire,255
9438,3,dire,128
9439,3,radiant,111
9440,3,dire,196
9441,3,dire,91
9442,3,dire,269
9442,6,dire,564
9443,3,dire,61
9444,3,dire,6
9445,3,dire,98
9446,3,dire,6
9447,3,radiant,-1
9448,3,dire,165
9449,3,radiant,198
9449,5,dire,590
9450,3,radiant,16
9450,6,radiant,487
9450,5,dire,560
9451,3,dire,133
9451,6,dire,579
9452,3,dire,142
9453,3,radiant,50
9454,3,dire,196
9455,3,dire,0
9456,3,dire,-11
9457,3,dire,62
9458,3,radiant,214
9458,5,dire,395
9460,3,dire,7
9461,3,dire,128
9462,3,dire,67
9462,5,dire,558
9463,3,dire,24
9463,5,dire,560
9464,3,radiant,19
9465,3,dire,-26
9466,3,dire,81
9467,3,radiant,56
9468,3,radiant,500
9468,6,radiant,592
9469,3,dire,229
9470,3,radiant,169
9470,5,radiant,338
9471,3,dire,0
9472,3,radiant,79
9473,3,radiant,113
9473,6,radiant,557
9473,4,dire,593
9473,0,dire,593
9474,3,radiant,176
9475,3,dire,107
9476,3,dire,78
9477,3,radiant,176
9477,6,dire,587
9478,3,dire,154
9478,6,dire,490
9479,3,dire,249
9480,3,radiant,82
9481,3,radiant,81
9481,6,radiant,576
9482,3,radiant,138
9483,3,radiant,9
9484,3,dire,185
9485,3,dire,10
9486,3,dire,178
9486,5,dire,568
9487,3,radiant,59
9487,6,radiant,592
9488,3,radiant,-7
9488,4,dire,566
9488,0,dire,567
9489,3,radiant,280
9490,3,radiant,272
9491,3,radiant,136
9491,6,radiant,586
9492,3,dire,104
9493,3,dire,114
9494,3,dire,9
9495,3,dire,136
9496,3,dire,90
9497,3,dire,237
9498,3,radiant,53
9499,3,dire,243
9499,6,dire,440
9500,3,radiant,142
9501,3,radiant,17
9502,3,dire,163
9503,3,radiant,221
9504,3,dire,89
9505,3,radiant,66
9506,3,dire,129
9507,3,radiant,327
9507,4,radiant,595
9507,0,radiant,595
9508,3,radiant,244
9509,3,radiant,4
9509,6,radiant,584
9510,3,dire,20
9511,3,radiant,-2
9512,3,dire,-24
9512,6,dire,228
9512,6,dire,317
9512,6,dire,364
9512,6,dire,454
9512,6,dire,482
9512,2,dire,497
9512,2,dire,502
9512,6,dire,587
9512,6,dire,596
9513,3,dire,13
9514,3,radiant,96
9515,3,radiant,7
9515,6,dire,535
9515,6,radiant,574
9516,3,dire,172
9517,3,dire,142
9518,3,radiant,47
9519,3,radiant,49
9519,6,radiant,481
9519,6,radiant,498
9520,3,dire,5
9520,6,dire,566
9520,6,radiant,588
9520,6,radiant,592
9521,3,radiant,20
9522,3,dire,167
9522,6,radiant,571
9523,3,radiant,343
9524,3,radiant,3
9524,6,dire,484
9525,3,radiant,37
9527,3,radiant,106
9528,3,radiant,133
9529,3,radiant,-4
9529,4,dire,536
9529,0,dire,537
9530,3,dire,86
9531,3,radiant,-15
9532,3,dire,132
9533,3,dire,16
9534,3,dire,146
9535,3,radiant,56
9536,3,radiant,124
9537,3,dire,-9
9538,3,dire,48
9539,3,dire,6
9539,6,radiant,375
9540,3,radiant,22
9541,3,dire,159
9541,6,dire,433
9542,3,dire,390
9543,3,dire,-6
9544,3,radiant,143
9545,3,radiant,2
9545,6,radiant,511
9545,6,dire,524
9545,4,dire,599
9545,0,dire,600
9546,3,radiant,196
9547,3,dire,107
9548,3,radiant,40
9549,3,dire,56
9549,6,dire,522
9549,6,radiant,532
9550,3,dire,137
9551,3,dire,115
9551,6,dire,584
9552,3,dire,201
9552,6,radiant,447
9553,3,dire,-10
9553,6,dire,474
9554,3,radiant,96
9555,3,radiant,227
9556,3,dire,114
9556,6,radiant,593
9557,3,dire,11
9557,6,dire,442
9558,3,dire,-2
9559,3,dire,58
9559,6,dire,468
9560,3,radiant,-6
9560,5,radiant,506
9561,3,dire,145
9561,6,radiant,465
9562,3,radiant,-2
9562,5,dire,467
9563,3,radiant,92
9564,3,radiant,132
9565,3,dire,115
9565,6,radiant,588
9566,3,dire,120
9567,3,radiant,140
9568,3,dire,6
9568,6,dire,374
9568,6,dire,578
9569,3,radiant,0
9570,3,radiant,7
9571,3,radiant,26
9572,3,radiant,77
9572,4,dire,582
9572,0,dire,583
9573,3,dire,266
9573,6,dire,514
9574,3,radiant,142
9574,6,radiant,534
9575,3,dire,197
9576,3,dire,141
9577,3,radiant,32
9579,3,radiant,150
9580,3,dire,2
9581,3,dire,76
9582,3,dire,7
9582,6,dire,444
9583,3,dire,173
9583,6,dire,440
9583,6,dire,554
9584,3,dire,68
9585,3,dire,86
9586,3,radiant,117
9587,3,dire,246
9588,3,radiant,137
9589,3,radiant,3
9589,6,dire,540
9590,3,dire,59
9590,6,radiant,462
9591,3,dire,7
9592,3,dire,92
9593,3,radiant,106
9593,6,radiant,470
9594,3,radiant,68
9595,3,dire,1
9595,6,dire,583
9596,3,dire,8
9597,3,dire,138
9597,5,dire,558
9598,3,radiant,2
9599,3,radiant,53
9600,3,radiant,118
9600,6,radiant,471
9601,3,radiant,14
9602,3,radiant,330
9603,3,radiant,130
9604,3,dire,89
9605,3,dire,164
9606,3,radiant,183
9607,3,radiant,146
9608,3,dire,46
9609,3,dire,10
9610,3,radiant,6
9611,3,radiant,70
9611,4,dire,536
9611,0,dire,536
9612,3,dire,8
9612,6,dire,575
9613,3,dire,66
9614,3,dire,148
9616,3,radiant,85
9616,6,radiant,596
9617,3,radiant,5
9617,6,dire,541
9618,3,radiant,8
9619,3,radiant,8
9620,3,radiant,122
9621,3,dire,145
9621,5,dire,587
9622,3,radiant,138
9623,3,radiant,2
9624,3,dire,44
9625,3,radiant,4
9625,6,radiant,550
9626,3,radiant,102
9626,6,radiant,466
9627,3,radiant,55
9627,6,radiant,533
9628,3,radiant,8
9629,3,radiant,6
9630,3,dire,129
9631,3,radiant,13
9632,3,dire,138
9632,6,dire,566
9633,3,dire,239
9634,3,radiant,91
9634,6,dire,590
9635,3,dire,138
9636,3,radiant,3
9636,6,radiant,581
9637,3,radiant,6
9638,3,radiant,6
9639,3,radiant,84
9640,3,dire,8
9641,3,dire,28
9642,3,dire,-11
9642,6,radiant,598
9643,3,radiant,64
9644,3,radiant,64
9644,5,radiant,576
9645,3,dire,174
9645,6,radiant,582
9646,3,dire,128
9646,6,dire,553
9647,3,dire,5
9648,3,radiant,366
9648,6,dire,584
9649,3,radiant,101
9650,3,dire,8
9651,3,dire,5
9652,3,radiant,6
9652,6,radiant,470
9653,3,dire,245
9654,3,radiant,3
9654,6,dire,471
9655,3,radiant,48
9655,6,dire,599
9656,3,radiant,206
9657,3,dire,19
9657,6,radiant,516
9658,3,radiant,205
9659,3,radiant,2
9660,3,dire,8
9661,3,radiant,141
9661,5,dire,486
9661,6,radiant,531
9662,3,radiant,41
9662,4,dire,553
9662,0,dire,553
9663,3,dire,58
9664,3,radiant,51
9665,3,dire,135
9666,3,radiant,-24
9666,6,radiant,406
9667,3,radiant,109
9668,3,radiant,293
9669,3,dire,7
9669,6,radiant,447
9669,6,radiant,555
9670,3,dire,87
9670,6,radiant,520
9671,3,radiant,172
9671,6,radiant,595
9672,3,radiant,3
9673,3,dire,162
9673,6,radiant,564
9674,3,dire,147
9675,3,dire,192
9676,3,radiant,131
9677,3,dire,159
9677,6,radiant,595
9678,3,dire,125
9679,3,radiant,39
9680,3,radiant,75
9680,4,dire,420
9680,0,dire,420
9680,6,radiant,588
9681,3,dire,77
9682,3,radiant,145
9682,6,radiant,588
9683,3,dire,183
9683,6,radiant,478
9684,3,radiant,-8
9685,3,radiant,74
9686,3,dire,91
9687,3,dire,195
9688,3,dire,202
9689,3,radiant,103
9689,6,radiant,552
9690,3,dire,7
9691,3,dire,61
9692,3,radiant,83
9693,3,radiant,152
9694,3,radiant,111
9695,3,dire,10
9695,6,dire,573
9696,3,dire,8
9697,3,radiant,-1
9698,3,dire,1
9699,3,dire,2
9700,3,radiant,247
9701,3,dire,3
9701,6,dire,459
9702,3,dire,134
9703,3,radiant,61
9704,3,dire,149
9704,4,dire,423
9704,0,dire,424
9705,3,dire,269
9706,3,radiant,18
9706,6,dire,572
9707,3,dire,300
9707,4,dire,566
9707,0,dire,567
9707,6,radiant,569
9708,3,dire,110
9709,3,dire,93
9710,3,radiant,7
9710,6,radiant,423
9711,3,dire,118
9712,3,dire,377
9712,6,radiant,591
9713,3,radiant,223
9714,3,radiant,82
9715,3,dire,3
9716,6,dire,555
9717,3,dire,16
9718,3,dire,10
9718,6,radiant,466
9719,3,radiant,5
9719,4,dire,510
9719,0,dire,511
9720,3,dire,10
9721,3,radiant,-2
9722,3,radiant,99
9723,3,dire,188
9724,3,radiant,52
9724,6,radiant,418
9725,3,dire,329
9726,3,dire,11
9727,3,radiant,322
9727,6,radiant,538
9727,6,radiant,559
9728,3,radiant,191
9729,3,radiant,88
9730,3,dire,144
9731,3,radiant,-7
9732,3,radiant,5
9732,6,radiant,504
9733,3,radiant,4
9733,6,radiant,550
9734,3,dire,24
9735,3,radiant,195
9736,3,dire,-19
9737,3,dire,37
9737,6,radiant,564
9738,3,dire,3
9739,3,radiant,8
9739,6,radiant,588
9740,3,radiant,253
9741,3,dire,163
9741,6,dire,467
9741,6,radiant,584
9742,3,radiant,78
9742,6,radiant,578
9743,3,radiant,-15
9743,6,radiant,600
9744,3,dire,78
9745,3,radiant,8
9746,3,radiant,-3
9747,3,radiant,284
9748,3,dire,106
9749,3,radiant,6
9750,3,dire,111
9751,3,radiant,55
9752,3,dire,1
9752,6,radiant,589
9753,3,radiant,200
9754,3,radiant,106
9755,3,dire,244
9756,3,radiant,131
9756,6,dire,449
9756,6,radiant,546
9757,3,radiant,174
9759,3,radiant,111
9760,3,dire,52
9761,3,radiant,8
9762,3,dire,53
9763,3,radiant,282
9763,6,dire,567
9764,3,dire,428
9765,3,radiant,197
9766,3,radiant,2
9766,6,dire,401
9767,3,radiant,-1
9768,3,radiant,12
9768,6,radiant,553
9769,3,radiant,30
9769,5,radiant,501
9770,3,dire,201
9771,3,radiant,22
9772,3,radiant,107
9772,6,radiant,578
9773,3,dire,233
9774,3,dire,118
9775,3,dire,7
9776,3,radiant,13
9776,6,radiant,560
9777,3,dire,-1
9778,3,dire,3
9779,3,dire,364
9780,3,dire,61
9780,4,dire,457
9780,0,dire,458
9781,3,radiant,128
9782,3,dire,111
9782,6,radiant,515
9783,6,radiant,549
9784,3,radiant,37
9784,5,radiant,510
9785,3,dire,17
9786,3,dire,54
9787,3,radiant,70
9787,6,radiant,580
9788,3,dire,2
9789,3,dire,13
9790,3,radiant,14
9791,3,radiant,90
9792,3,dire,308
9792,6,dire,570
9793,3,dire,10
9794,3,dire,527
9795,3,dire,127
9796,3,radiant,5
9797,3,dire,44
9798,3,radiant,2
9798,6,dire,521
9799,3,radiant,15
9799,4,dire,573
9799,0,dire,573
9799,6,radiant,579
9800,3,dire,3
9800,6,radiant,589
9801,3,dire,3
9801,6,dire,498
9802,3,dire,14
9803,3,dire,123
9804,3,dire,-1
9805,3,radiant,10
9806,3,radiant,78
9807,3,radiant,147
9808,3,dire,169
9809,3,dire,105
9810,3,radiant,12
9811,3,dire,250
9812,3,dire,50
9813,3,dire,5
9814,3,radiant,56
9815,3,radiant,7
9816,3,radiant,19
9817,3,dire,8
9818,3,dire,177
9819,3,dire,148
9820,3,dire,8
9821,3,radiant,16
9822,3,radiant,95
9822,6,radiant,535
9823,3,radiant,72
9823,6,radiant,408
9824,3,radiant,407
9825,3,radiant,6
9826,3,radiant,1
9826,5,dire,566
9827,3,dire,217
9828,3,radiant,129
9828,6,radiant,508
9829,3,radiant,88
9830,3,radiant,5
9831,3,dire,5
9832,3,radiant,87
9832,6,radiant,302
9832,6,dire,447
9832,6,dire,488
9833,3,radiant,368
9834,3,radiant,148
9834,6,radiant,563
9834,6,dire,593
9835,3,dire,50
9836,3,dire,255
9836,6,radiant,530
9837,3,dire,175
9838,3,radiant,119
9839,3,radiant,401
9840,3,dire,55
9841,3,radiant,110
9842,3,dire,204
9843,3,dire,23
9844,3,dire,5
9845,3,radiant,1
9846,3,radiant,15
9846,6,radiant,461
9846,6,dire,475
9846,6,dire,556
9847,3,radiant,-3
9847,5,radiant,501
9848,3,dire,139
9849,3,dire,49
9850,3,dire,147
9850,6,dire,590
9851,3,radiant,5
9851,6,radiant,317
9852,3,radiant,29
9852,6,dire,542
9853,3,radiant,192
9853,6,dire,545
9853,5,dire,563
9854,3,dire,90
9855,3,dire,3
9856,3,dire,103
9857,3,dire,-9
9857,6,dire,558
9858,3,radiant,10
9859,3,radiant,226
9860,3,radiant,-1
9860,6,dire,574
9861,3,dire,6
9861,6,dire,540
9862,3,radiant,87
9863,3,radiant,7
9864,3,dire,8
9864,4,dire,453
9864,0,dire,454
9864,6,dire,574
9865,3,dire,123
9865,6,radiant,411
9866,3,dire,170
9868,3,dire,12
9869,3,radiant,194
9869,6,radiant,533
9870,3,radiant,202
9871,3,radiant,52
9872,3,radiant,3
9873,3,radiant,20
9874,3,dire,131
9875,3,radiant,327
9876,3,radiant,151
9877,3,dire,77
9877,6,dire,524
9877,6,radiant,564
9878,3,dire,101
9879,3,radiant,433
9879,6,radiant,450
9880,3,dire,80
9880,5,dire,541
9881,3,radiant,89
9882,3,dire,61
9883,3,radiant,8
9884,3,dire,-2
9885,3,dire,163
9885,6,radiant,444
9886,3,dire,52
9887,3,radiant,146
9888,3,dire,155
9888,6,dire,507
9889,3,dire,-7
9889,6,dire,584
9890,3,dire,2
9891,3,dire,8
9892,3,radiant,0
9893,3,dire,392
9893,6,radiant,569
9894,3,dire,3
9895,3,radiant,93
9895,5,dire,508
9896,3,radiant,186
9897,6,radiant,576
9898,3,radiant,15
9899,3,radiant,7
9900,3,radiant,9
9901,3,dire,3
9902,3,radiant,146
9903,3,dire,90
9904,3,dire,83
9905,3,radiant,17
9906,3,dire,80
9907,3,dire,119
9907,6,radiant,497
9908,3,dire,-7
9909,3,dire,228
9909,6,dire,559
9910,3,dire,44
9910,6,dire,481
9911,3,dire,10
9911,6,radiant,519
9911,6,radiant,578
9911,6,dire,598
9913,3,dire,158
9914,3,radiant,2
9915,3,radiant,9
9916,3,dire,129
9917,3,radiant,6
9918,6,radiant,443
9919,3,radiant,11
9920,3,dire,8
9921,3,radiant,106
9921,5,dire,574
9922,3,radiant,52
9923,3,radiant,211
9923,6,radiant,563
9925,3,radiant,181
9926,3,radiant,-10
9926,5,radiant,490
9927,3,radiant,63
9927,6,radiant,377
9927,6,radiant,528
9927,6,radiant,571
9928,3,radiant,172
9929,3,dire,4
9929,6,dire,591
9930,3,radiant,134
9931,3,dire,164
9932,3,radiant,121
9933,3,radiant,-6
9933,6,radiant,485
9934,3,dire,12
9935,3,dire,11
9935,6,dire,592
9936,3,radiant,126
9937,3,radiant,176
9938,3,radiant,85
9939,3,radiant,285
9940,3,dire,151
9941,3,radiant,199
9942,3,dire,88
9942,6,dire,549
9942,6,radiant,553
9943,3,dire,305
9943,5,dire,593
9944,3,dire,220
