mid,player_0,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9
15937,64,89,104,91,70,42,76,82,32,75
15938,48,47,42,74,89,70,24,64,92,52
15939,74,108,110,28,39,72,69,82,94,32
15940,24,19,74,50,110,20,100,66,55,71
15941,72,64,32,93,8,103,29,89,34,60
15942,42,8,24,74,4,67,37,99,15,91
15943,70,24,64,37,6,3,82,74,75,8
15944,76,15,27,47,94,3,49,64,50,104
15945,97,49,64,42,46,98,47,77,73,32
15946,53,85,15,74,99,1,64,68,28,49
15947,76,64,32,2,42,31,57,105,69,24
15948,22,13,48,86,60,49,10,59,75,72
15949,94,101,38,64,76,67,89,88,72,36
15950,69,101,75,81,64,110,104,70,45,39
15951,93,3,69,34,53,64,24,92,101,61
15952,55,109,82,29,98,75,73,6,92,35
15953,86,69,1,3,72,95,8,40,35,15
15954,19,102,1,47,75,4,31,55,29,76
15955,64,8,102,50,56,66,31,49,81,30
15956,50,96,28,109,44,110,3,1,104,4
15957,15,103,34,74,94,25,65,100,97,11
15958,66,24,49,57,75,65,88,91,15,47
15959,64,82,109,32,101,19,5,75,22,69
15960,89,50,91,24,101,94,57,64,1,21
15961,94,24,29,39,75,31,86,8,109,79
15962,88,13,67,11,32,14,39,68,43,20
15963,31,50,59,75,76,15,44,86,96,72
15964,64,93,35,89,95,22,13,59,86,94
15965,84,26,55,15,101,32,28,13,8,65
15966,81,92,74,101,89,22,50,109,69,8
15967,1,2,81,94,104,31,67,15,96,69
15968,69,8,74,75,86,101,68,96,3,85
15969,72,86,34,109,12,29,39,69,64,82
15970,11,19,3,83,30,22,81,55,75,104
15971,24,42,69,45,71,12,15,16,48,40
15972,102,15,35,109,59,42,45,29,64,40
15973,35,88,103,30,101,89,19,27,92,6
15974,75,72,3,97,98,109,82,103,64,86
15975,13,65,50,76,3,47,78,104,54,52
15976,13,47,12,15,32,78,39,81,76,106
15977,16,71,96,58,74,5,24,66,54,59
15978,11,103,22,4,8,17,82,25,71,52
15979,20,75,41,65,57,25,31,110,64,40
15980,15,50,34,29,39,94,96,40,75,22
15981,3,19,65,71,64,110,50,15,47,81
15982,94,15,91,103,101,67,54,11,73,81
15983,37,90,66,11,31,52,42,32,19,80
15984,8,50,31,59,64,96,49,91,81,1
15985,1,26,20,15,67,2,64,29,3,25
15986,43,97,84,98,82,26,86,65,69,3
15987,52,91,40,94,15,59,101,64,58,37
15988,45,25,76,22,42,1,9,43,101,88
15989,39,74,94,12,64,46,15,42,72,18
15990,24,65,104,69,108,72,60,94,5,64
15991,82,40,61,24,57,3,15,97,2,74
15992,82,74,67,69,15,12,101,109,64,94
15993,94,40,66,82,54,70,90,65,75,103
15994,30,86,29,13,11,88,1,94,15,92
15995,65,88,39,75,67,19,101,27,47,73
15996,32,3,31,6,22,44,69,60,15,101
15997,11,83,86,108,31,68,82,91,94,69
15998,31,86,61,52,64,89,81,53,26,101
15999,109,94,81,87,20,96,97,24,107,82
16000,69,110,55,3,86,98,44,31,91,64
16001,98,55,31,53,66,50,17,71,74,91
16002,96,39,61,1,108,9,34,17,88,94
16003,1,75,54,94,100,70,16,29,24,104
16004,11,52,104,92,8,75,76,64,2,94
16005,35,19,96,15,8,91,103,38,74,73
16006,75,25,86,84,8,31,9,15,29,66
16007,38,89,30,31,11,15,41,62,75,36
16008,8,75,82,76,69,44,52,64,68,92
16009,55,29,69,19,98,87,22,74,68,91
16010,19,82,41,81,8,100,11,31,96,94
16011,2,64,75,67,104,81,101,51,3,34
16012,94,104,11,29,86,82,64,75,4,103
16013,15,96,71,83,28,81,69,101,67,107
16014,12,44,15,70,90,92,72,71,5,54
16015,1,83,80,74,3,53,96,6,64,26
16016,75,67,70,50,51,4,110,24,59,25
16017,60,101,75,46,26,84,54,5,39,64
16018,67,82,41,99,34,88,94,31,32,13
16019,39,54,30,57,102,55,4,36,11,91
16020,71,32,69,52,40,64,19,15,3,72
16021,59,91,44,74,1,8,13,64,87,66
16022,20,44,94,32,31,82,58,107,34,69
16023,86,1,104,107,11,57,69,34,31,3
16024,93,15,94,91,57,3,96,31,76,19
16025,49,30,70,108,21,8,22,109,47,45
16026,75,76,1,64,39,57,82,109,70,68
16027,24,56,82,81,64,94,61,12,74,58
16028,13,8,108,66,87,74,64,109,90,82
16029,89,15,71,101,3,11,29,50,80,42
16030,69,49,35,89,30,3,86,27,88,75
16031,89,24,72,60,87,14,40,53,15,59
16032,39,55,64,107,17,68,65,71,21,96
16033,13,99,46,39,8,64,24,59,90,82
16034,108,49,6,15,5,43,71,29,26,11
16035,96,75,20,68,71,94,82,91,15,54
16036,104,1,69,5,99,76,15,71,24,64
16037,96,31,3,88,71,68,50,74,57,64
16038,32,64,82,104,20,86,72,90,3,25
16039,92,6,90,75,22,53,40,54,32,46
16040,14,10,11,91,74,66,64,55,104,22
16041,15,75,2,53,99,35,73,72,1,50
16042,24,69,91,101,68,93,87,6,74,31
16043,25,32,68,66,105,82,93,71,9,16
16044,29,3,75,26,39,19,50,34,7,1
16045,66,29,89,74,3,67,65,68,15,86
16046,17,92,89,71,81,74,91,101,67,76
16047,3,88,11,64,52,27,99,92,81,71
16048,15,42,66,31,54,11,96,64,26,75
16049,39,82,84,31,96,42,32,66,20,70
16050,29,15,67,40,12,74,110,101,19,64
16051,57,82,67,15,75,80,71,64,74,42
16052,105,60,22,42,104,24,29,40,47,49
16053,24,86,8,78,92,74,66,28,101,32
16054,13,90,94,69,82,96,50,67,31,45
16055,69,50,102,89,8,31,64,10,65,25
16056,76,46,12,79,50,20,68,89,34,5
16057,81,4,15,39,96,104,7,24,82,86
16058,110,57,104,1,81,89,37,34,14,26
16059,65,75,92,48,88,15,86,57,34,64
16060,11,108,15,5,91,64,3,49,96,8
16061,24,89,92,17,110,61,58,3,82,77
16062,15,1,99,91,83,57,72,107,61,31
16063,1,54,45,66,13,89,74,101,90,94
16064,107,1,90,64,103,34,65,76,89,109
16065,70,64,86,32,24,15,75,82,94,80
16066,80,74,75,3,104,50,24,81,19,49
16067,109,19,47,6,64,41,40,94,3,81
16068,32,57,35,49,14,1,89,74,64,92
16069,1,75,6,57,64,29,20,37,94,24
16070,24,109,29,104,12,13,96,65,64,88
16071,76,15,10,29,69,82,28,20,107,34
16072,15,19,47,104,82,46,43,109,74,69
16073,106,104,15,65,86,67,19,49,76,64
16074,24,99,72,82,22,15,69,108,55,46
16075,69,34,21,58,38,50,3,82,70,30
16076,86,12,82,64,9,91,29,36,24,109
16077,65,23,21,34,19,69,84,40,64,11
16078,65,34,66,56,9,15,5,21,31,7
16079,76,101,106,17,67,23,8,82,57,64
16080,75,66,41,96,55,15,69,22,76,71
16081,57,44,64,19,65,13,101,71,97,24
16082,1,48,62,21,8,64,14,108,17,16
16083,101,25,80,3,32,76,11,75,65,49
16084,90,89,98,67,49,94,19,81,86,48
16085,38,73,80,37,81,17,76,8,74,104
16086,24,5,82,26,96,41,29,64,58,103
16087,75,82,19,87,12,64,69,94,72,32
16088,66,101,47,78,69,54,96,13,94,1
16089,57,15,95,31,86,75,70,64,109,11
16090,64,52,71,15,9,24,1,27,109,81
16091,25,82,72,55,76,26,44,35,101,94
16092,104,24,15,57,47,34,59,60,3,94
16093,18,108,23,101,19,103,33,50,82,94
16094,89,11,6,99,15,101,110,66,82,75
16095,67,54,57,94,64,91,35,82,69,6
16096,75,64,94,99,48,70,17,53,20,86
16097,43,94,86,8,109,1,39,35,52,61
16098,86,5,71,11,72,29,94,40,69,15
16099,66,35,69,75,25,46,22,4,16,104
16100,55,89,54,53,88,15,29,42,41,104
16101,31,86,8,14,53,37,71,25,65,19
16102,19,86,11,67,82,93,28,85,29,64
16103,104,34,31,106,65,8,15,51,50,82
16104,13,72,66,55,71,101,90,69,42,24
16105,19,8,45,94,96,73,67,61,24,82
16106,76,24,69,108,58,59,40,56,8,74
16107,76,24,71,8,81,64,32,61,99,29
16108,15,31,94,60,52,106,36,8,76,34
16109,98,99,59,15,70,86,52,35,102,40
16110,47,98,74,84,57,65,110,24,63,91
16111,12,70,98,15,20,109,90,94,81,11
16112,44,34,32,17,101,41,82,90,75,68
16113,31,20,3,24,55,104,103,8,1,29
16114,47,88,76,29,11,52,25,82,40,64
16115,29,68,64,3,20,1,5,109,59,15
16116,82,94,104,34,76,69,72,93,15,109
16117,64,29,1,81,73,96,94,8,102,32
16118,20,29,52,55,39,70,25,3,41,85
16119,106,82,3,34,19,56,75,8,46,89
16120,91,64,59,74,50,15,20,95,3,96
16121,10,74,75,71,94,47,107,29,96,81
16122,94,55,47,81,3,46,6,15,64,41
16123,11,75,3,4,40,59,34,47,22,100
16124,59,104,34,49,47,40,69,15,95,99
16125,69,17,68,1,76,83,34,42,86,31
16126,109,56,75,31,55,8,110,53,17,65
16127,29,39,24,55,106,110,60,2,64,72
16128,4,31,13,41,29,42,96,65,64,24
16129,75,6,94,64,48,74,20,8,15,29
16130,29,48,34,26,74,99,49,69,109,67
16131,81,11,69,1,64,35,51,29,84,20
16132,64,32,67,31,15,11,24,56,40,44
16133,6,27,102,17,22,20,31,37,69,1
16134,4,101,52,17,64,15,76,69,39,27
16135,86,109,72,81,67,24,106,61,96,101
16136,53,34,8,64,88,90,14,54,81,32
16137,12,53,91,75,59,70,64,4,94,49
16138,82,34,94,19,67,8,99,66,57,68
16139,69,64,67,102,71,15,3,101,110,39
16140,67,32,86,15,22,40,74,101,8,3
16141,66,4,20,1,89,64,76,73,65,69
16142,22,89,19,15,40,64,94,44,34,29
16143,69,22,92,15,94,9,106,3,29,11
16144,52,70,55,39,94,29,109,11,3,67
16145,88,64,33,90,1,91,89,5,101,32
16146,65,68,15,42,64,94,82,24,25,86
16147,16,21,3,107,1,47,97,72,24,71
16148,76,29,69,75,71,46,8,81,19,28
16149,3,101,24,19,70,15,20,1,64,40
16150,48,65,21,45,3,19,47,72,24,30
16151,20,64,42,2,97,65,32,96,89,24
16152,69,42,104,29,54,74,32,39,47,34
16153,100,88,84,35,108,36,3,29,69,32
16154,59,29,23,4,75,68,40,76,110,82
16155,74,94,82,40,3,66,70,32,67,22
16156,15,66,40,101,74,64,67,6,11,70
16157,32,101,64,70,82,96,68,41,27,24
16158,59,47,109,29,28,94,75,1,39,97
16159,57,66,31,107,94,91,71,29,75,24
16160,59,71,57,18,15,74,102,64,17,21
16161,12,34,52,69,29,64,41,1,89,75
16162,50,108,74,38,32,95,27,44,104,64
16163,74,64,86,3,25,108,39,11,66,94
16164,16,52,104,74,2,98,102,64,31,4
16165,42,57,1,82,24,28,59,40,15,3
16166,60,31,89,55,15,64,67,82,40,39
16167,8,25,32,101,48,34,75,29,47,82
16168,40,74,61,32,65,13,91,27,103,72
16169,19,40,36,74,101,11,39,3,94,64
16170,64,76,24,82,12,34,19,65,97,98
16171,44,37,67,96,34,5,89,19,107,8
16172,66,17,75,3,27,71,76,101,74,8
16173,84,69,96,24,89,3,15,101,51,64
16174,4,65,50,17,23,99,57,64,82,101
16175,35,92,15,76,36,78,64,70,74,90
16176,106,96,69,75,53,84,104,27,3,64
16177,108,34,74,86,89,15,20,54,95,6
16178,105,19,64,35,67,42,24,29,91,70
16179,99,94,102,70,15,64,1,72,80,52
16180,104,50,8,35,64,32,101,59,17,74
16181,15,89,73,32,3,75,69,64,74,95
16182,11,94,101,86,16,71,64,89,19,70
16183,55,52,40,68,74,39,64,17,59,8
16184,12,19,65,81,89,77,101,32,90,64
16185,86,9,70,75,48,39,64,32,94,8
16186,70,58,75,81,69,67,101,40,57,15
16187,8,64,96,76,2,16,91,3,22,31
16188,38,64,53,65,104,84,60,52,68,90
16189,104,27,30,56,68,70,69,95,53,5
16190,110,57,72,109,11,71,40,75,101,19
16191,36,23,17,34,25,15,89,72,16,33
16192,91,11,21,71,89,103,26,82,48,88
16193,74,54,35,12,19,71,81,31,107,66
16194,49,74,66,109,94,86,72,95,51,3
16195,1,96,64,88,34,15,39,55,42,70
16196,74,16,9,110,86,77,20,68,64,70
16197,40,94,100,82,34,64,54,29,11,20
16198,24,82,6,68,15,52,19,64,67,57
16199,94,19,12,82,35,32,24,48,103,74
16200,92,64,22,70,90,39,31,11,108,110
16201,59,64,23,53,50,43,108,39,69,84
16202,50,61,106,11,49,32,64,82,60,23
16203,82,40,10,42,33,27,15,41,81,20
16204,13,15,69,66,99,8,56,75,92,88
16205,91,34,55,67,66,11,94,103,74,96
16206,64,61,52,54,67,109,94,108,74,3
16207,110,19,12,63,102,20,24,108,66,70
16208,38,49,52,102,94,15,106,96,82,40
16209,107,51,81,5,82,3,15,94,29,109
16210,39,75,94,101,104,81,31,69,102,86
16211,91,49,48,74,50,21,38,88,31,76
16212,40,89,64,19,27,92,35,82,70,4
16213,35,9,1,76,52,64,82,71,68,3
16214,39,49,95,1,75,34,40,65,61,110
16215,91,84,69,8,81,52,82,104,75,89
16216,19,69,96,13,65,40,74,33,85,35
16217,51,71,1,3,24,33,32,96,94,64
16218,32,57,69,74,37,97,25,3,64,84
16219,68,110,88,55,109,46,3,86,69,30
16220,55,94,40,10,15,101,19,5,61,86
16221,89,71,69,64,101,19,75,8,94,67
16222,55,70,108,61,31,69,73,89,72,97
16223,4,29,24,65,86,62,64,22,92,8
16224,81,74,29,40,39,15,66,44,1,64
16225,93,88,8,24,65,53,20,100,64,55
16226,17,107,10,40,36,34,96,65,59,64
16227,104,8,29,15,64,89,82,69,32,67
16228,64,15,54,31,89,36,76,90,82,9
16229,107,69,72,67,40,51,37,52,94,15
16230,57,8,82,71,15,64,75,103,94,67
16231,49,60,10,17,75,55,82,85,13,28
16232,80,29,65,40,48,67,64,52,71,89
16233,34,6,39,91,82,68,69,19,27,64
16234,17,82,39,71,83,94,20,8,64,86
16235,84,59,101,15,96,64,91,65,47,9
16236,96,40,11,52,8,26,7,24,9,22
16237,76,1,87,75,8,110,11,29,50,39
16238,59,17,82,66,5,74,92,41,2,57
16239,102,75,64,46,76,8,15,29,88,67
16240,29,67,33,50,83,71,76,31,10,15
16241,3,34,4,15,94,24,110,60,66,82
16242,108,39,29,41,17,74,43,19,82,32
16243,94,15,109,72,57,47,74,29,64,91
16244,81,82,41,77,71,64,90,33,17,1
16245,67,64,5,109,86,29,94,73,100,104
16246,52,3,29,41,74,6,70,69,1,64
16247,25,75,1,20,67,27,8,45,72,6
16248,96,5,76,74,64,101,93,50,66,82
16249,24,69,106,88,58,34,20,52,97,35
16250,3,110,85,64,45,54,1,17,33,59
16251,57,89,6,101,24,75,29,8,40,94
16252,81,48,15,96,54,74,24,11,20,91
16253,48,46,59,26,81,20,18,74,52,64
16254,39,74,6,15,67,94,27,30,40,66
16255,5,19,84,64,92,73,32,11,104,74
16256,57,18,100,64,74,53,36,47,54,81
16257,19,64,107,102,8,52,25,101,69,61
16258,110,24,67,40,86,15,97,89,16,94
16259,69,101,47,55,39,82,67,33,64,3
16260,15,8,42,16,37,64,32,57,92,95
16261,94,32,92,15,89,1,77,40,24,91
16262,109,74,38,66,8,42,22,92,96,52
16263,19,31,17,29,85,3,22,64,45,69
16264,5,74,15,19,69,28,8,82,64,1
16265,19,105,110,69,68,64,41,4,1,47
16266,17,3,8,88,40,19,64,84,31,30
16267,74,31,56,93,65,57,69,37,52,40
16268,64,86,8,46,55,71,1,43,15,108
16269,15,8,51,19,106,64,74,82,60,55
16270,100,86,58,53,74,11,102,64,88,89
16271,14,68,15,24,19,65,108,66,104,64
16272,19,12,84,44,34,89,101,66,15,20
16273,97,65,99,57,64,109,72,44,66,29
16274,69,76,29,94,74,64,63,72,91,67
16275,59,15,40,29,20,96,86,42,110,67
16276,39,5,32,110,4,81,64,27,94,26
16277,2,64,39,96,67,52,103,91,99,48
16278,109,47,64,82,92,15,61,32,1,62
16279,94,42,15,57,104,11,81,40,3,69
16280,72,71,92,13,96,57,47,17,1,26
16281,94,29,97,69,15,62,61,31,88,75
16282,104,93,74,84,50,66,49,3,17,82
16283,15,60,41,1,108,67,40,12,14,74
16284,104,100,24,11,30,71,26,64,82,75
16285,20,11,8,86,96,38,93,91,27,55
16286,39,72,15,32,71,62,94,69,38,95
16287,74,102,89,75,72,101,71,76,94,91
16288,74,34,64,50,41,68,59,103,101,82
16289,44,3,43,11,29,53,58,69,15,57
16290,76,67,21,64,33,74,110,28,84,97
16291,57,31,103,22,81,19,1,46,32,69
16292,92,33,1,95,34,75,25,108,90,81
16293,89,39,31,55,52,19,68,20,82,3
16294,9,69,23,72,24,91,39,49,47,11
16295,66,110,88,38,72,33,74,17,73,89
16296,48,40,79,77,69,64,92,55,20,106
16297,91,75,42,57,46,37,68,88,16,32
16298,68,19,82,86,94,54,5,75,72,96
16299,3,86,26,72,64,20,94,82,25,96
16300,35,70,39,94,58,75,53,99,74,47
16301,20,46,40,10,108,71,6,34,101,94
16302,99,33,24,55,40,53,104,69,34,59
16303,15,91,64,52,94,17,69,3,68,28
16304,37,55,108,11,68,8,32,69,82,28
16305,72,69,74,50,93,105,66,64,104,13
16306,72,91,71,67,15,109,8,4,64,1
16307,66,64,49,71,4,77,9,70,39,67
16308,19,4,47,94,15,6,96,49,40,16
16309,64,3,91,81,110,94,65,60,26,68
16310,81,69,86,23,46,105,55,6,47,25
16311,106,96,72,53,105,110,31,75,58,86
16312,1,64,74,15,19,101,96,32,16,17
16313,64,67,22,106,3,5,55,19,101,98
16314,24,94,42,19,95,48,9,11,14,60
16315,32,19,74,65,12,81,16,15,3,101
16316,100,71,30,81,17,101,67,15,69,64
16317,110,87,12,15,101,88,66,82,64,47
16318,20,6,75,101,47,109,39,82,8,74
16319,47,22,97,59,15,72,92,28,23,67
16320,22,81,20,71,19,65,11,104,40,24
16321,10,68,107,42,31,15,53,60,24,32
16322,13,72,32,10,88,64,75,54,94,3
16323,39,84,64,108,68,86,71,49,1,13
16324,109,1,20,76,4,82,81,24,8,91
16325,15,102,66,26,71,110,82,109,74,40
16326,94,71,19,34,29,22,93,75,72,97
16327,15,85,58,22,93,64,107,57,76,1
16328,54,55,75,89,53,31,29,107,33,94
16329,49,75,46,26,3,96,69,42,68,5
16330,106,5,53,47,90,92,20,82,104,54
16331,24,96,41,71,101,69,99,64,65,20
16332,8,24,7,65,69,103,29,44,55,64
16333,54,65,15,12,96,44,29,39,20,64
16334,15,89,69,64,82,35,66,3,81,70
16335,39,105,68,110,64,74,83,75,2,94
16336,19,45,35,67,65,68,73,92,25,84
16337,37,15,39,60,76,3,54,82,11,64
16338,4,82,29,93,24,76,89,15,6,101
16339,15,52,87,45,90,76,31,3,32,39
16340,65,77,91,3,60,33,96,106,41,76
16341,92,106,8,75,89,14,53,5,31,109
16342,37,4,32,68,45,5,81,91,94,76
16343,108,64,15,39,44,3,81,1,47,76
16344,95,64,75,108,46,72,44,99,86,74
16345,68,93,69,15,91,30,101,54,24,90
16346,44,31,9,101,39,86,15,91,42,27
16347,39,11,15,89,109,8,73,13,32,92
16348,54,60,55,91,72,62,101,104,39,52
16349,31,69,15,9,28,50,75,22,54,57
16350,65,40,69,11,91,3,13,55,39,106
16351,76,64,81,82,49,15,89,8,5,68
16352,95,86,91,94,49,15,29,16,19,89
16353,31,74,25,61,86,17,69,39,64,102
16354,19,34,16,82,69,93,107,92,11,109
16355,65,28,3,25,79,4,64,76,101,57
16356,110,31,19,55,94,67,82,87,10,32
16357,94,1,32,71,86,64,50,110,58,8
16358,92,15,89,39,105,32,50,102,94,104
16359,81,101,40,58,8,11,31,91,57,3
16360,18,64,67,8,11,88,13,60,24,69
16361,85,10,8,75,32,55,18,47,101,29
16362,72,90,31,94,19,32,15,1,11,73
16363,104,15,86,101,94,72,41,71,13,21
16364,19,72,59,76,64,88,99,108,24,65
16365,64,54,81,29,57,89,72,8,107,80
16366,22,94,74,40,25,48,69,15,29,67
16367,92,75,84,40,8,41,49,64,93,24
16368,44,83,1,15,66,2,3,64,94,86
16369,11,75,69,73,60,71,54,8,64,57
16370,55,75,67,100,11,29,64,94,104,57
16371,84,97,94,50,85,32,74,3,39,106
16372,74,66,19,81,102,11,33,65,89,104
16373,59,5,47,93,13,53,34,103,67,89
16374,24,51,64,57,82,76,15,9,54,37
16375,28,20,41,73,65,74,75,6,78,49
16376,81,65,32,31,50,104,58,17,53,11
16377,35,66,8,3,109,49,76,85,82,69
16378,32,69,40,59,65,1,48,82,39,58
16379,15,76,67,72,69,32,57,64,101,90
16380,64,6,52,27,8,102,3,85,81,30
16381,99,75,101,6,90,4,57,82,107,24
16382,66,11,67,74,86,47,19,88,65,15
16383,58,28,47,39,106,32,64,88,24,72
16384,86,22,11,39,34,41,77,69,64,83
16385,72,71,64,61,81,74,73,3,110,91
16386,3,71,82,4,45,10,48,64,11,5
16387,12,43,29,60,34,101,15,40,39,71
16388,99,72,15,82,92,11,59,104,21,29
16389,104,101,52,9,50,84,24,71,91,97
16390,96,106,46,8,104,12,28,29,82,103
16391,108,90,22,15,74,24,32,66,11,42
16392,11,67,87,104,82,64,55,32,93,33
16393,71,82,64,29,39,3,101,91,15,24
16394,66,94,76,11,88,109,40,16,64,101
16395,96,64,1,75,40,11,86,58,32,43
16396,65,8,67,71,86,9,69,77,51,75
16397,64,94,98,1,9,50,29,100,56,17
16398,8,35,67,76,71,64,38,40,19,7
16399,19,67,103,24,101,94,66,98,60,36
16400,67,22,39,21,74,31,15,19,64,109
16401,42,15,73,20,6,102,107,59,11,64
16402,104,69,17,45,35,1,75,22,32,81
16403,29,59,39,64,61,69,76,6,101,25
16404,74,76,5,24,88,65,57,40,15,64
16405,107,86,64,69,103,71,76,61,31,88
16406,45,101,19,34,73,25,39,67,88,15
16407,67,19,15,90,36,94,65,33,11,40
16408,69,108,64,74,94,15,11,16,71,86
16409,54,29,64,40,94,15,74,51,96,108
16410,8,11,86,55,42,81,75,1,40,83
16411,18,82,75,55,4,71,64,74,76,29
16412,96,48,15,64,60,94,55,91,8,101
16413,64,94,92,85,75,81,49,93,59,36
16414,64,24,58,28,22,94,50,105,106,31
16415,47,53,100,86,64,98,49,3,97,34
16416,67,66,22,107,16,40,64,35,65,91
16417,96,24,82,75,61,16,78,90,64,9
16418,8,82,90,93,64,94,17,11,66,101
16419,35,82,46,7,110,69,59,64,94,55
16420,94,108,15,39,3,81,60,50,72,5
16421,57,64,66,72,94,82,75,89,26,69
16422,28,52,89,19,35,24,75,66,32,64
16423,74,5,34,60,96,81,54,24,66,94
16424,8,52,64,110,40,82,37,101,50,33
16425,27,64,54,75,90,42,73,31,110,4
16426,94,81,91,104,55,15,69,48,40,101
16427,39,105,75,64,108,81,5,28,60,14
16428,20,5,3,66,101,83,46,94,52,104
16429,32,20,46,57,17,73,47,102,49,92
16430,104,1,96,15,71,27,16,41,2,43
16431,24,81,59,96,64,57,52,75,40,34
16432,75,19,72,35,21,96,29,3,73,24
16433,11,33,101,3,104,75,105,15,52,64
16434,88,15,110,64,96,24,75,27,3,69
16435,50,65,42,104,29,8,18,74,52,110
16436,110,55,69,109,24,93,15,40,19,84
16437,96,32,65,3,73,59,52,95,64,39
16438,29,109,27,49,15,25,71,69,64,68
16439,94,105,40,71,55,86,96,25,1,89
16440,24,102,10,33,49,101,4,32,8,29
16441,107,64,19,3,58,75,40,16,8,65
16442,81,31,39,62,11,37,76,46,85,75
16443,40,24,52,94,15,35,103,47,89,70
16444,39,110,34,31,69,74,47,81,76,15
16445,15,71,69,31,103,50,55,89,75,59
16446,96,107,11,36,104,43,72,32,69,54
16447,94,22,60,109,68,40,2,50,15,71
16448,2,102,81,67,66,57,65,3,36,92
16449,4,5,38,3,15,74,60,39,11,99
16450,54,110,32,69,92,66,29,68,25,64
16451,68,104,64,8,19,35,23,53,60,17
16452,13,57,55,103,82,32,71,96,75,64
16453,32,74,41,68,31,20,64,38,94,84
16454,106,76,55,89,31,15,75,82,40,99
16455,69,66,15,38,106,72,94,74,91,86
16456,80,19,110,41,84,60,93,68,69,11
16457,15,99,22,67,1,83,24,74,29,19
16458,42,15,65,69,4,109,81,94,82,107
16459,61,60,82,81,79,55,64,71,24,98
16460,106,1,38,97,74,64,96,5,15,20
16461,4,67,110,70,24,15,50,32,46,10
16462,70,15,59,13,67,94,16,101,107,69
16463,7,19,1,92,12,81,50,82,94,40
16464,5,54,74,67,81,101,12,64,4,32
16465,50,38,8,49,66,87,97,71,74,84
16466,73,19,64,50,59,5,88,81,82,55
16467,108,104,71,74,1,44,35,84,8,19
16468,88,82,24,8,96,1,15,94,19,42
16469,72,69,81,34,3,64,9,32,90,55
16470,30,15,54,20,37,86,82,35,45,109
16471,88,12,69,67,75,77,3,100,107,29
16472,49,31,71,4,64,96,91,1,15,106
16473,64,69,11,45,76,104,32,8,42,29
16474,55,64,85,39,29,24,25,1,42,86
16475,82,50,10,72,68,42,35,41,37,64
16476,43,71,94,76,82,3,99,38,19,15
16477,32,5,75,40,94,28,64,92,68,65
16478,31,87,15,86,47,62,8,64,39,65
16479,40,11,75,94,44,24,101,57,71,8
16480,75,11,108,24,20,5,59,64,48,50
16481,70,66,86,94,45,72,7,74,64,81
16482,91,101,94,75,29,15,58,59,82,81
16483,19,94,81,22,57,64,32,5,29,68
16484,86,8,64,15,101,96,66,68,67,1
16485,69,74,4,53,67,52,11,65,1,32
16486,94,92,32,31,25,29,5,37,17,8
16487,73,72,6,8,3,64,103,50,71,96
16488,110,50,35,15,64,60,57,76,46,55
16489,33,64,42,39,82,62,31,3,44,13
16490,47,40,94,74,104,15,98,110,64,24
16491,22,41,15,69,48,50,83,31,44,74
16492,28,76,2,41,86,9,16,53,64,100
16493,96,101,45,34,4,91,81,64,67,84
16494,41,11,108,66,84,74,91,110,71,82
16495,15,14,104,29,96,66,41,47,3,1
16496,69,81,84,73,15,46,71,9,11,86
16497,61,76,1,25,64,82,50,52,45,102
16498,54,75,57,95,70,64,26,27,12,58
16499,32,101,25,70,50,64,11,67,23,51
16500,67,103,101,43,42,68,29,20,12,94
16501,88,70,75,72,1,49,110,39,86,20
16502,31,34,32,55,81,15,40,46,94,24
16503,24,75,96,89,82,65,69,5,20,3
16504,109,20,72,87,65,91,15,12,82,76
16505,55,81,94,42,89,29,9,13,5,16
16506,76,73,21,42,1,19,51,64,15,37
16507,34,29,66,86,110,73,75,31,3,35
16508,41,72,96,89,75,1,17,34,3,20
16509,64,28,5,60,31,25,15,94,63,20
16510,1,3,69,81,41,21,96,84,64,15
16511,6,100,101,34,53,15,40,31,106,72
16512,39,31,72,94,71,11,103,56,57,3
16513,105,32,64,20,75,29,1,71,52,39
16514,104,41,108,97,110,1,94,35,86,55
16515,15,107,5,12,104,89,53,67,32,81
16516,31,39,89,74,81,94,104,11,19,67
16517,15,75,50,55,40,3,29,81,109,82
16518,40,55,110,15,3,35,8,86,105,67
16519,20,3,80,64,74,66,107,1,36,8
16520,96,99,68,25,82,21,71,11,44,104
16521,57,64,1,104,42,72,39,24,3,44
16522,49,101,94,20,45,68,70,5,39,3
16523,74,61,91,67,65,49,64,99,19,89
16524,40,36,71,50,52,13,72,65,17,109
16525,31,107,110,75,109,1,19,24,57,5
16526,94,89,81,104,48,74,40,88,23,11
16527,69,92,37,75,67,20,31,96,68,94
16528,39,101,67,56,81,69,42,31,74,90
16529,8,11,56,74,86,41,110,94,24,40
16530,11,21,54,64,3,15,72,89,12,50
16531,64,22,34,19,93,71,5,40,24,94
16532,24,107,73,7,80,96,59,1,108,40
16533,86,96,1,54,15,72,80,5,82,24
16534,25,15,11,30,63,55,86,64,50,45
16535,101,94,32,40,1,96,19,92,67,5
16536,42,48,96,81,101,11,74,24,94,28
16537,75,23,94,86,1,96,56,55,65,9
16538,29,96,65,39,60,89,10,90,8,15
16539,91,92,17,87,85,66,24,29,69,20
16540,14,21,59,1,74,101,104,75,66,94
16541,72,12,42,81,41,64,66,74,69,24
16542,90,75,94,1,86,6,61,71,47,96
